stop_id,stop_name,lat,lon,routes,toward
20318,BROADWAY AT 21ST ST,40.66234,-74.11951,12,
20319,BROADWAY AT 23RD ST,40.66415000000001,-74.11797,12,
20320,BROADWAY AT 25TH ST,40.66584,-74.11653000000001,12,
20321,BROADWAY AT EAST/WEST 27TH STREET,40.66726000000001,-74.11543,12,
20322,BROADWAY AT 29TH ST,40.66842,-74.11436,12,
20323,BROADWAY AT 30TH ST,40.66903000000001,-74.11383000000001,12,
20324,BROADWAY AT 32ND ST,40.67094,-74.1122,12,
20325,BROADWAY AT 33RD ST,40.67196000000001,-74.11134000000001,12,
20326,BROADWAY AT 35TH ST,40.67364000000001,-74.10993,12,
20327,BROADWAY AT 37TH ST,40.67484,-74.10891000000001,12,
20328,BROADWAY AT 39TH ST,40.67603,-74.10786,12,
20329,BROADWAY AT 41ST ST,40.67723,-74.10685000000001,12,
20330,BROADWAY AT 43RD ST,40.67845000000001,-74.10584,12,
20331,BROADWAY AT 45TH ST,40.67966000000001,-74.10482,12,
20332,BROADWAY AT 47TH ST,40.68085000000001,-74.10383,12,
20333,BROADWAY AT 49TH ST,40.68205,-74.10282000000001,12,
20334,BROADWAY AT 50TH ST,40.68267,-74.10231,12,
20335,BROADWAY AT 52ND ST,40.68386,-74.10128,12,
20338,BROADWAY AT 54TH STREET,40.68502,-74.10054000000001,12,
20339,BROADWAY AT 52ND ST,40.68415,-74.10128,12,
20340,BROADWAY AT 50TH ST,40.68294,-74.10232,12,
20341,BROADWAY AT 48TH ST,40.68173,-74.10334,12,
20342,BROADWAY AT 46TH ST,40.68051000000001,-74.10437,12,
20343,BROADWAY AT 44TH ST,40.67935000000001,-74.10536,12,
20344,BROADWAY AT 42ND ST,40.67814000000001,-74.10640000000001,12,
20345,BROADWAY AT 40TH ST,40.67694,-74.10740000000001,12,
20346,BROADWAY AT 38TH ST,40.67574,-74.10842000000001,12,
20347,BROADWAY AT 36TH ST,40.67454,-74.10942,12,
20348,BROADWAY AT 34TH ST,40.67334,-74.11046,12,
20349,BROADWAY AT 33RD ST,40.6723,-74.11133000000001,12,
20350,BROADWAY AT 32ND ST,40.67123,-74.11223000000001,12,
20351,BROADWAY AT 31ST ST,40.67024000000001,-74.11307000000001,12,
20352,BROADWAY AT 30TH ST,40.66931,-74.11383000000001,12,
20353,BROADWAY AT 29TH ST,40.66869000000001,-74.11436,12,
20354,BROADWAY AT EAST/WEST 27TH STREET,40.66737000000001,-74.11547,12,
20355,BROADWAY AT 26TH ST,40.66628,-74.11638,12,
20356,BROADWAY AT 24TH ST,40.66461,-74.11778000000001,12,
20357,BROADWAY AT 22ND ST,40.66298,-74.11916000000001,12,
20358,BROADWAY AT 20TH ST,40.66185,-74.12013,12,
20359,BROADWAY AT 18TH ST,40.66073,-74.12108,12,
20360,BROADWAY AT 16TH ST,40.65916,-74.12241,12,
20361,BROADWAY AT 14TH ST,40.65764,-74.12368000000001,12,
20362,BROADWAY AT 12TH ST,40.65652,-74.12464,12,
20363,BROADWAY AT 10TH ST,40.65537,-74.1256,12,
20364,BROADWAY AT 9TH ST,40.6546,-74.12623,12,
20365,BROADWAY AT 7TH ST,40.65319,-74.12740000000001,12,
20366,BROADWAY AT 5TH ST,40.65154,-74.12836,12,
20367,BROADWAY AT 4TH ST,40.65012,-74.12834000000001,12|120|81,Bayonne
20368,BROADWAY AT 3RD ST,40.64856,-74.12833,12|120|81,Bayonne
20369,BROADWAY AT 2ND ST,40.64719,-74.12831,12|120|81,Bayonne
20370,BROADWAY AT 1ST ST,40.64534,-74.12828,12|120|81,Bayonne
20371,1ST ST AT AVE C,40.64542,-74.13036000000001,12|120|81,Bayonne
20372,4TH ST AT BROADWAY,40.64995,-74.12847000000001,12,
20373,5TH ST AT BROADWAY,40.65137,-74.12847000000001,120|81,Bayonne
20380,55TH ST AT AVE C,40.68688,-74.10191,120,Bayonne
20383,JFK BLVD AT 3RD ST,40.64872,-74.13762000000001,10|119,Jersey City
20384,JFK BLVD AT 4TH ST,40.65052,-74.13612,10|119,Jersey City
20385,JFK BLVD AT 8TH ST,40.65637,-74.13115,10|119,Jersey City
20386,JFK BLVD AT 10TH ST,40.65772,-74.13001000000001,10|119,Jersey City
20387,JFK BLVD AT 12TH ST,40.65859,-74.12928000000001,10|119,Jersey City
20388,JFK BLVD AT 14TH ST,40.66006,-74.12802,10|119,Jersey City
20389,JFK BLVD AT 16TH ST,40.66159,-74.12672,10|119,Jersey City
20390,JFK BLVD AT ANDREW ST,40.66277,-74.12577,10|119,Jersey City
20391,JFK BLVD AT 19TH ST,40.66391,-74.12472000000001,10|119,Jersey City
20392,JFK BLVD AT 21ST ST,40.66505,-74.12373000000001,10|119,Jersey City
20393,JFK BLVD AT 23RD ST,40.66650000000001,-74.12254,10|119,Jersey City
20394,JFK BLVD AT 27TH ST,40.66965,-74.11986,10|119,Jersey City
20395,JFK BLVD AT 30TH ST,40.67164,-74.11822000000001,10|119,Jersey City
20396,JFK BLVD AT 32ND ST,40.67321,-74.11691,10|119,Jersey City
20397,JFK BLVD AT 34TH ST,40.67566,-74.11482000000001,10|119,Jersey City
20398,JFK BLVD AT 39TH ST,40.67924,-74.11340000000001,10|119,Jersey City
20399,JFK BLVD AT DELVIN DR,40.68029000000001,-74.11264,10|119,Jersey City
20400,JFK BLVD AT 48TH ST,40.68448,-74.10957,10|119,Jersey City
20401,JFK BLVD AT 50TH ST,40.6861,-74.10838000000001,10|119,Jersey City
20402,JFK BLVD AT 52ND ST,40.68728,-74.10738,10|119,Jersey City
20403,JFK BLVD AT 54TH ST,40.68851,-74.10637000000001,10|119,Jersey City
20404,JFK BLVD AT 57TH ST,40.68995,-74.10514,10|119,Jersey City
20405,JFK BLVD AT 58TH ST,40.69061000000001,-74.10458000000001,10|119,Jersey City
20406,JFK BLVD AT 63RD ST,40.69266,-74.10270000000001,10|119,Jersey City
20407,JFK BLVD AT 63RD ST,40.69276,-74.10292000000001,10|119,Bayonne
20409,JFK BLVD AT 57TH ST,40.68979,-74.10551000000001,10|119,Bayonne
20410,JFK BLVD AT 54TH ST,40.68801000000001,-74.107,10|119,Bayonne
20411,JFK BLVD AT 52ND ST,40.68687000000001,-74.10793000000001,10|119,Bayonne
20412,JFK BLVD AT 48TH ST,40.68478,-74.10959000000001,10|119,Bayonne
20413,JFK BLVD AT 46TH ST,40.68311000000001,-74.11082,10|119,Bayonne
20414,JFK BLVD AT 44TH ST,40.68232,-74.11141,10|119,Bayonne
20415,JFK BLVD AT 42ND ST,40.68065,-74.1126,10|119,Bayonne
20416,JFK BLVD AT DILLON DR,40.67963,-74.11336,10|119,Bayonne
20417,JFK BLVD AT 37TH ST,40.67808,-74.11449,10|119,Bayonne
20418,JFK BLVD AT 35TH ST,40.67622,-74.11460000000001,10|119,Bayonne
20419,JFK BLVD AT 33RD ST,40.6743,-74.11623,10|119,Bayonne
20420,JFK BLVD AT 30TH ST,40.67122000000001,-74.11881000000001,10|119,Bayonne
20421,JFK BLVD AT 27TH ST,40.66926,-74.12038000000001,10|119,Bayonne
20422,JFK BLVD AT W 25TH ST,40.66764000000001,-74.12179,10|119,Bayonne
20423,JFK BLVD AT 23RD ST,40.666,-74.12312,10|119,Bayonne
20424,JFK BLVD AT 19TH ST,40.66346,-74.12535000000001,10|119,Bayonne
20425,JFK BLVD AT 16TH ST,40.66113,-74.12733,10|119,Bayonne
20426,JFK BLVD AT 12TH ST,40.65882000000001,-74.12933000000001,10|119,Bayonne
20427,JFK BLVD AT 10TH ST,40.65730000000001,-74.13057,10|119,Bayonne
20428,JFK BLVD AT 8TH ST,40.65601,-74.13168,10|119,Bayonne
20430,JFK BLVD AT 2ND ST,40.64765000000001,-74.13874000000001,10|119,Bayonne
20433,PASSAIC AVE AT CENTRAL AVE,40.75152000000001,-74.16368,76,Newark
20434,PASSAIC AVE AT CENTRAL AVE,40.75114000000001,-74.16401,76,Hackensack
20458,DAVIS AVE AT HARRISON AVE,40.74751000000001,-74.15161,40,Jersey Gardens
20459,FRANK E. RODGERS BLVD AT JERSEY ST#,40.74549,-74.15601000000001,40,Kearny
20460,HARRISON AVE AT FE RODGERS BLVD#,40.74656,-74.15572,40,Kearny
20461,HARRISON AVE AT 6TH ST#,40.74706,-74.15247000000001,40,Kearny
20462,DAVIS AVE AT HARRISON AVE#,40.74744,-74.15140000000001,40,Kearny
20463,DAVIS AVE AT WILLIAM ST#,40.74926000000001,-74.15185000000001,40,Kearny
20469,FRANK E. RODGERS BLVD AT CENTRAL AVE#,40.75013000000001,-74.1572,109|30,
20470,FRANK RODGERS BLVD AT CLEVELAND AVE#,40.74706,-74.15642000000001,109|30,
20471,HARRISON AVE AT 3RD ST#,40.74633,-74.15802000000001,30,
20472,HARRISON AVE AT NORTH 2ND ST#,40.74603,-74.16001,30,
20473,HARRISON AVE AT NORTH 2ND ST#,40.74593,-74.15987000000001,30,
20474,HARRISON AVE AT 3RD ST#,40.74619000000001,-74.15842,30,
20475,FRANK RODGERS BLVD AT CLEVELAND AVE#,40.74744,-74.15635,30,
20476,FRANK E. RODGERS BLVD AT WILLIAM ST#,40.74885,-74.15673000000001,109|30,
20478,DAVIS AVE AT CROSS ST#,40.75012,-74.15226000000001,40,Jersey Gardens
20479,HARRISON AVE AT 5TH ST#,40.74693000000001,-74.15397,40,Jersey Gardens
20480,FRANK E. RODGERS BLVD AT SUSSEX ST#,40.74373000000001,-74.15606000000001,40,Jersey Gardens
20481,FRANK E. RODGERS BLVD AT ANGELO CIFELLI DR#,40.74104000000001,-74.15589,40,Jersey Gardens
20483,FRANK E. RODGERS BLVD AT CAPE MAY ST#,40.73498,-74.15549,40,Jersey Gardens
20484,FRANK E. RODGERS BLVD AT CAPE MAY ST#,40.73504000000001,-74.15526000000001,40,Kearny
20486,FRANK E. RODGERS BLVD AT ANGELO CIFELLI DR#,40.74075000000001,-74.15566000000001,40,Kearny
20487,FRANK E. RODGERS BLVD AT SUSSEX ST#,40.74371,-74.15584000000001,40,Kearny
20534,BALDWIN AVE AT CLIFTON PL,40.72199000000001,-74.06549000000001,16|6,Journal Square
20551,BALDWIN AVE AT CLIFTON PL,40.72216,-74.06547,16|6,Ocean Avenue
20552,BERGEN AVE AT VAN NOSTRAND AVE,40.70364,-74.09006000000001,8,
20553,BERGEN AVE AT WOODLAWN AVE,40.70491000000001,-74.08836000000001,8,
20554,BERGEN AVE AT DWIGHT ST,40.70578,-74.08733000000001,8,
20555,BERGEN AVE AT STEGMAN ST,40.70639000000001,-74.08678,8,
20556,BERGEN AVE AT WEGMAN PKWY,40.70705,-74.08627,8,
20557,BERGEN AVE AT BIDWELL AVE,40.70775,-74.08569,8,
20558,BERGEN AVE AT BAYVIEW AVE,40.70843,-74.08515000000001,8,
20559,BERGEN AVE AT WILKINSON AVE,40.70935,-74.08442000000001,8,
20560,BERGEN AVE AT GRANT AVE,40.7109,-74.08316,8,
20561,BERGEN AVE AT ORIENT AVE,40.71204,-74.0823,8,
20562,BERGEN AVE AT VIRGINIA AVE,40.71422,-74.08053000000001,8,
20564,BERGEN AVE AT BRAMHALL AVE,40.71677,-74.07779000000001,8,
20565,BERGEN AVE AT CLINTON AVE,40.71769,-74.07647,8,
20566,BERGEN AVE AT COMMUNIPAW AVE,40.71859000000001,-74.07506000000001,8,
20567,BERGEN AVE AT BRINKERHOFF ST,40.71941,-74.07421000000001,8,
20568,BERGEN AVE AT EMORY ST,40.72003,-74.07359000000001,8,
20569,BERGEN AVE AT BELMONT AVE,40.72115,-74.0725,8,
20570,BERGEN AVE AT JEWETT AVE,40.72206000000001,-74.07163,8,
20571,BERGEN AVE AT FAIRVIEW AVE,40.72279,-74.07093,8,
20573,BERGEN AVE AT FAIRMOUNT AVE,40.72445,-74.06962,8,
20574,BERGEN AVE 70'N OF MONTGOMERY ST,40.72565,-74.06769000000001,8|80|87,Hoboken
20575,BERGEN AVE AT MERCER ST,40.72675,-74.06728000000001,8|80|87,Hoboken
20577,BERGEN AVE AT NEWKIRK ST,40.73014000000001,-74.06500000000001,8|80|87,Hoboken
20578,BERGEN AVE AT ACADEMY ST,40.72928,-74.06602000000001,8|80|87,Hoboken
20581,BERGEN AVE AT VROOM ST,40.72864000000001,-74.06694,8|80|87,Jersey City
20582,BERGEN AVE AT HIGHLAND AVE,40.72734000000001,-74.06726,8|80|87,Jersey City
20583,BERGEN AVE 115'S OF GLENWOOD AVE,40.72578,-74.06786000000001,8|80|87,Jersey City
20584,BERGEN AVE AT FAIRMOUNT AVE,40.72453,-74.06961000000001,8,
20586,BERGEN AVE AT FAIRVIEW AVE,40.72301,-74.07094000000001,8,
20587,BERGEN AVE AT JEWETT AVE,40.72226000000001,-74.07161,8,
20588,BERGEN AVE AT KENSINGTON AVE,40.72173,-74.0721,8,
20589,BERGEN AVE AT BELMONT AVE,40.72104,-74.07278000000001,8,
20590,BERGEN AVE AT GIFFORD AVE,40.72045000000001,-74.07337000000001,8,
20591,BERGEN AVE AT BENTLEY AVE,40.71967,-74.07411,8,
20592,BERGEN AVE AT HARRISON AVE,40.71905,-74.0747,8,
20593,BERGEN AVE AT COMMUNIPAW AVE,40.71830000000001,-74.07574000000001,8,
20594,BERGEN AVE AT CLINTON AVE,40.71781,-74.07655000000001,8,
20595,BERGEN AVE AT LEXINGTON AVE,40.71718000000001,-74.07742,8,
20596,BERGEN AVE AT UNION ST,40.71595000000001,-74.07896000000001,8,
20597,BERGEN AVE AT BOYD AVE,40.71512000000001,-74.07983,8,
20598,BERGEN AVE AT VIRGINIA AVE,40.71421,-74.08073,8,
20599,BERGEN AVE AT EGE AVE,40.71351000000001,-74.08132,8,
20600,BERGEN AVE AT MORTON PL,40.71258,-74.08204,8,
20601,BERGEN AVE AT CLAREMONT AVE,40.71114,-74.08314,8,
20602,BERGEN AVE AT WILKINSON AVE,40.70912000000001,-74.08473000000001,8,
20603,BERGEN AVE AT AUDUBON AVE,40.70743,-74.0861,8,
20604,BERGEN AVE AT STEGMAN ST,40.70625,-74.08705,8,
20605,BERGEN AVE AT FULTON AVE,40.70538000000001,-74.08791000000001,8,
20606,BERGEN AVE AT WOODLAWN AVE,40.70486,-74.0886,8,
20611,CENTRAL AVE AT SAINT PAULS AVE,40.73602,-74.05608000000001,119|87|88,Hoboken
20612,CENTRAL AVE AT BEACON AVE,40.73746000000001,-74.05515000000001,119|87|88,Hoboken
20613,CENTRAL AVE AT WAVERLY ST,40.73909,-74.05403000000001,119|87|88,Hoboken
20614,CENTRAL AVE AT RESERVOIR AVE,40.74063,-74.05301,119|87|88,Hoboken
20615,CENTRAL AVE AT MANHATTAN AVE,40.74259,-74.05166000000001,119|88,
20616,CENTRAL AVE AT HUTTON ST,40.74493,-74.05008000000001,119|88,
20634,CENTRAL AVE AT SHERMAN PL,40.74399,-74.05082,119|88,
20635,CENTRAL AVE AT MANHATTAN AVE,40.74254000000001,-74.05183000000001,119|87|88,Jersey City
20636,CENTRAL AVE AT BOORAEM AVE,40.74152,-74.05254000000001,119|87|88,Jersey City
20637,CENTRAL AVE AT PERSHING PLAZA,40.74057000000001,-74.05318000000001,119|87|88,Jersey City
20638,CENTRAL AVE AT WAVERLY ST,40.73932000000001,-74.05402000000001,119|87|88,Jersey City
20639,CENTRAL AVE AT LAIDLAW AVE,40.73806,-74.05488000000001,119|87|88,Jersey City
20640,CENTRAL AVE AT BEACON AVE,40.73708000000001,-74.05553,119|87|88,Jersey City
20641,CENTRAL AVE AT SAINT PAULS AVE,40.73626,-74.05606,119|87|88,Jersey City
20642,CENTRAL AVE AT HOBOKEN AVE,40.73441,-74.05697,119|87|88,Jersey City
20648,COMMUNIPAW AVE AT MARCY AVE,40.72374000000001,-74.08942,1,
20649,COMMUNIPAW AVE AT MALLORY AVE,40.72233000000001,-74.08501000000001,1|14,
20650,COMMUNIPAW AVE AT WEST SIDE AVE,40.72069,-74.081,1,
20651,COMMUNIPAW AVE AT J.F. KENNEDY BLVD,40.7192,-74.07738,1,
20652,COMMUNIPAW AVE AT BERGEN AVE,40.71828,-74.0751,1,
20653,COMMUNIPAW AVE AT MARTIN LUTHER KING DR,40.71706,-74.07217,1,
20654,COMMUNIPAW AVE AT CRESCENT AVE,40.71665,-74.07118000000001,1,
20655,COMMUNIPAW AVE AT VAN HORNE ST,40.71265,-74.06421,1,
20656,COMMUNIPAW AVE AT GARFIELD AVE,40.71486,-74.06696000000001,1,
20657,COMMUNIPAW AVE AT GRAND ST,40.71577000000001,-74.06858000000001,1,
20658,COMMUNIPAW AVE AT CRESCENT AVE,40.71664000000001,-74.07087,1,
20659,COMMUNIPAW AVE AT MONTICELLO AVE,40.71745000000001,-74.07287000000001,1,
20660,COMMUNIPAW AVE AT BERGEN AVE,40.71843000000001,-74.07517,1,
20661,COMMUNIPAW AVE AT J.F. KENNEDY BLVD,40.71976,-74.07839000000001,1,
20662,COMMUNIPAW AVE AT WEST SIDE AVE,40.72114000000001,-74.08176,1|14,
20663,COMMUNIPAW AVE AT MALLORY AVE,40.72254,-74.08524000000001,1,
20664,COMMUNIPAW AVE AT MARCY AVE,40.72367000000001,-74.08864000000001,1,
20673,DANFORTH AVE AT FOWLER AVE,40.70172,-74.09585000000001,80,
20674,DANFORTH AVE AT SULLIVAN DR,40.70391,-74.09766,80,
20675,DANFORTH AVE AT WEST SIDE AVE,40.70460000000001,-74.09814,80,
20676,MARTIN LUTHER KING JR DR AT WARNER AVE,40.70113000000001,-74.09039,87,Hoboken
20677,MARTIN LUTHER KING JR DR AT STEVENS AVE,40.70216000000001,-74.08922000000001,87,Hoboken
20678,MARTIN LUTHER KING JR DR AT ARMSTRONG AVE,40.70353,-74.08767,87,Hoboken
20679,MARTIN LUTHER KING JR DR AT FULTON AVE,40.70464,-74.08641,87,Hoboken
20680,MARTIN LUTHER KING JR DR AT STEGMAN ST,40.70566,-74.08516,87,Hoboken
20681,MARTIN LUTHER KING JR DR AT BIDWELL AVE,40.70683,-74.08374,87,Hoboken
20682,MARTIN LUTHER KING JR DR AT WILKINSON AVE,40.70757,-74.08284,87,Hoboken
20683,MARTIN LUTHER KING JR DR AT MYRTLE AVE,40.70868,-74.08151000000001,87,Hoboken
20684,MARTIN LUTHER KING JR DR AT CLAREMONT AVE,40.70998,-74.08011,87,Hoboken
20685,MARTIN LUTHER KING JR DR AT KEARNEY AVE,40.71111000000001,-74.07870000000001,87,Hoboken
20686,MARTIN LUTHER KING JR DR AT VIRGINIA AVE,40.71198,-74.0779,87,Hoboken
20687,MARTIN LUTHER KING JR DR AT FORREST ST,40.71315000000001,-74.07686000000001,87,Hoboken
20688,MARTIN LUTHER KING JR DR AT UNION ST,40.71442,-74.07565000000001,87,Hoboken
20689,MARTIN LUTHER KING JR DR AT BRAMHALL AVE,40.71556,-74.07473,87,Hoboken
20690,MARTIN LUTHER KING JR DR AT BRAMHALL AVE,40.71504,-74.07520000000001,87,Jersey City
20691,MARTIN LUTHER KING JR DR AT UNION ST,40.71428,-74.07589,87,Jersey City
20692,MARTIN LUTHER KING JR DR AT FORREST ST,40.71273,-74.07728,87,Jersey City
20693,MARTIN LUTHER KING JR DR AT KEARNEY AVE,40.71104,-74.07894,87,Jersey City
20694,MARTIN LUTHER KING JR DR AT CLAREMONT AVE,40.70965,-74.08054,87,Jersey City
20695,MARTIN LUTHER KING JR DR AT MYRTLE AVE,40.70863000000001,-74.08163,87,Jersey City
20696,MARTIN LUTHER KING JR DR AT WILKINSON AVE,40.70761,-74.08284,87,Jersey City
20697,MARTIN LUTHER KING JR DR AT BIDWELL AVE,40.70648000000001,-74.08427,87,Jersey City
20698,MARTIN LUTHER KING JR DR AT STEGMAN ST,40.70544,-74.08555000000001,87,Jersey City
20699,MARTIN LUTHER KING JR DR AT FULTON AVE,40.70438,-74.08682,87,Jersey City
20700,MARTIN LUTHER KING JR DR AT ARMSTRONG AVE,40.70313,-74.0882,87,Jersey City
20701,MARTIN LUTHER KING JR DR AT STEVENS AVE,40.70205,-74.08945,87,Jersey City
20702,MARTIN LUTHER KING JR DR AT WARNER AVE,40.70135000000001,-74.09023,87,Jersey City
20703,MARTIN LUTHER KING JR DR AT MCADOO AVE,40.70076,-74.09111,87,Jersey City
20704,DUNCAN AVE AT ENTERANCE TO PARK,40.72968,-74.08339000000001,14,
20705,DUNCAN AVE AT MALLORY AVE,40.72836,-74.08047,14,
20706,DUNCAN AVE AT DELAWARE AVE,40.7269,-74.07730000000001,14,
20707,DUNCAN AVE AT OPPOSITE ENTRANCE TO PARK,40.73003000000001,-74.08387,14,
20709,FAIRMOUNT AVE AT BERGEN AVE,40.72424,-74.06941,87,Jersey City
20710,FAIRMOUNT AVE AT MONTICELLO AVE,40.72324,-74.06908,87,Jersey City
20711,FAIRMOUNT AVE 70'E OF BERGEN AVE,40.72441000000001,-74.06937,87,Hoboken
20712,FERRY ST AT CENTRAL AVE,40.74199,-74.05164,87,Hoboken
20721,GARFIELD AVE 225'N OF 55TH ST W,40.68669000000001,-74.09889000000001,6|8,
20731,GARFIELD AVE AT UNION ST,40.71101,-74.06973,16,Newport Mall
20732,GARFIELD AVE AT HARMON ST,40.71427000000001,-74.06757,16,Journal Square
20733,GARFIELD AVE AT BRAMHALL AVE,40.71229,-74.06887,16,Journal Square
20734,GARFIELD AVE AT UNION ST,40.71071000000001,-74.07027000000001,16,Journal Square
20736,GARFIELD AVE AT CLAREMONT AVE,40.7068,-74.07327000000001,16,Journal Square
20745,GARFIELD AVE AT MERRITT ST,40.68892,-74.09723000000001,8,
20746,GRAND ST AT CLINTON AVE,40.71484,-74.07072000000001,6|81,Jersey City
20747,GRAND ST AT ARLINGTON AVE,40.71505000000001,-74.06987000000001,6|81,Jersey City
20749,GRAND ST AT STATE ST,40.71647,-74.06409000000001,81,Jersey City
20750,GRAND ST AT JOHNSTON AVE,40.71682000000001,-74.06261,81,Jersey City
20751,GRAND ST AT BARBARA PL,40.71745000000001,-74.05758,81,Jersey City
20752,GRAND ST AT PACIFIC AVE,40.71716,-74.05486,81,Jersey City
20753,GRAND ST AT PRIOR ST,40.7176,-74.05925,81,Jersey City
20754,GRAND ST AT MONMOUTH ST,40.71689000000001,-74.05247,1|16|81,Jersey City
20766,GRAND ST AT JERSEY AVE,40.71679,-74.05007,1|16|81,Bayonne
20767,GRAND ST AT MONMOUTH ST,40.71699,-74.05208,1|16|81,Bayonne
20768,GRAND ST AT BATES ST,40.71721,-74.05386,81,Bayonne
20769,GRAND ST AT PRIOR ST,40.71774000000001,-74.05883,81,Bayonne
20770,GRAND ST AT FAIRMOUNT AVE,40.71735,-74.06092000000001,81,Bayonne
20771,GRAND ST AT JOHNSTON AVE,40.71706,-74.06197,81,Bayonne
20772,GRAND ST AT STATE ST,40.7165,-74.06423000000001,81,Bayonne
20773,GRAND ST AT SUMMIT AVE,40.71587,-74.06704,81,Bayonne
20774,GRAND ST AT COMMUNIPAW AVE,40.71547,-74.06854000000001,6|81,Bayonne
20775,GRAND ST AT CLINTON AVE,40.71493,-74.07066,6|81,Bayonne
20777,GRAND ST AT BRAMHALL AVE,40.71434,-74.07292000000001,6|81,Bayonne
20783,HOBOKEN AVE AT SUMMIT AVE,40.73466000000001,-74.05862,119|87|88,Hoboken
20784,HOBOKEN AVE AT SUMMIT AVE,40.73486,-74.05899000000001,119|87|88,Jersey City
20790,JFK BLVD AT PAMRAPO AVE,40.69366,-74.10093,10|119,Jersey City
20791,JFK BLVD AT GATES AVE,40.69521,-74.09933000000001,10|119,Jersey City
20792,JFK BLVD AT PEARSALL AVE,40.69781,-74.09671,10|119,Jersey City
20793,JFK BLVD AT GREENVILLE AVE,40.69915,-74.09547,10|119,Jersey City
20794,JFK BLVD AT DANFORTH AVE,40.70014,-74.09434,10|119,Jersey City
20795,JFK BLVD AT MCADOO AVE,40.70166,-74.09251,10|119,Jersey City
20796,JFK BLVD AT WADE ST,40.70275,-74.09122,10|119|8,Jersey City
20797,JFK BLVD AT FOWLER AVE,40.70414,-74.09017,10|119,Jersey City
20799,JFK BLVD AT WOODLAWN AVE,40.70545000000001,-74.08926000000001,10|119,Jersey City
20800,JFK BLVD AT DWIGHT ST,40.70694,-74.08849000000001,10|119,Jersey City
20801,JFK BLVD AT AUDUBON AVE,40.70789000000001,-74.08725000000001,10|119,Jersey City
20802,JFK BLVD AT BROADMAN PKWY,40.71099,-74.08464000000001,10|119,Jersey City
20803,JFK BLVD AT CLAREMONT AVE,40.71218,-74.08383,10|119,Jersey City
20804,JFK BLVD AT MORTON PL,40.71343,-74.0831,10|119,Jersey City
20805,JFK BLVD AT EGE AVE,40.71445000000001,-74.08268000000001,10|119,Jersey City
20806,JFK BLVD AT BOYD AVE,40.71611,-74.08151000000001,10|119,Jersey City
20807,JFK BLVD AT CLENDENNY AVE,40.71765000000001,-74.07965,10|119,Jersey City
20808,JFK BLVD AT CLINTON AVE,40.71888000000001,-74.07834000000001,10|119,Jersey City
20809,JFK BLVD AT COMMUNIPAW AVE,40.72002000000001,-74.07719,10|119,Jersey City
20810,JFK BLVD AT BENTLEY AVE,40.72093,-74.07639,10|119,Jersey City
20811,JFK BLVD AT KENSINGTON AVE,40.72281,-74.0751,10|119,Jersey City
20812,JFK BLVD AT JEWETT AVE,40.72375,-74.07444000000001,10|119,Jersey City
20813,JFK BLVD AT DUNCAN AVE,40.7251,-74.0734,10|119,Jersey City
20814,JFK BLVD AT MONTGOMERY ST,40.72643,-74.07137,10|119,Jersey City
20815,JFK BLVD AT GLENWOOD AVE,40.72771,-74.07045000000001,10|119,Jersey City
20816,JFK BLVD AT STUYVESANT AVE,40.72914,-74.0695,10|119,Jersey City
20817,JFK BLVD AT SIP AVE,40.73124000000001,-74.06786000000001,10|119,Jersey City
20818,JFK BLVD EAST OF TONNELLE AVE,40.7316,-74.06536000000001,119|14,
20820,JFK BLVD AT VAN WINKLE AVE,40.736,-74.06294000000001,125|2|88,
20821,JFK BLVD 75' N OF SAINT PAULS AVE,40.73812,-74.0625,125|2|88,
20822,JFK BLVD AT BEACON AVE,40.73986,-74.06166,125|2|88,
20823,JFK BLVD AT SPRUCE ST,40.74171,-74.06033000000001,125|2|88,
20824,JFK BLVD AT CLIFF ST,40.74303,-74.05940000000001,125|2|88,
20825,JFK BLVD AT CARLTON AVE,40.74424,-74.05851000000001,125|2|88,
20826,JFK BLVD AT MANHATTAN AVE,40.74521,-74.05782,125|2|88,
20827,JFK BLVD AT HUTTON ST,40.74752,-74.05625,125|2|88,
20828,JFK BLVD AT LINCOLN ST,40.74942,-74.05502,125|2|88,
20829,JFK BLVD AT THORNE ST,40.75092,-74.05399000000001,125|2|88,
20830,JFK BLVD AT BLEEKER ST,40.75245,-74.05244,125|2|88,
20831,JFK BLVD AT CONGRESS ST,40.75319,-74.05094000000001,125|2|88,
20838,JFK BLVD AT CONGRESS ST,40.75322000000001,-74.05128,125|2|88,
20839,JFK BLVD AT BLEEKER ST,40.75252,-74.05273000000001,125|2|88,
20840,JFK BLVD AT THORNE ST,40.75091,-74.05420000000001,125|2|88,
20841,JFK BLVD AT LINCOLN ST,40.7488,-74.05563000000001,125|2|88,
20843,JFK BLVD AT HUTTON ST,40.74697,-74.05682,125|2|88,
20844,JFK BLVD AT MANHATTAN AVE,40.74551,-74.05785,125|2|88,
20845,JFK BLVD AT CARLTON AVE,40.74379,-74.05907,125|2|88,
20846,JFK BLVD AT CLIFF ST,40.74252000000001,-74.05997,125|2|88,
20847,JFK BLVD AT SPRUCE ST,40.74133,-74.06082,125|2|88,
20848,JFK BLVD AT SAINT PAULS AVE,40.73722,-74.06285000000001,125|2|88,
20849,JFK BLVD AT VAN WINKLE AVE,40.73585000000001,-74.06321000000001,125|2|88,
20851,JFK BLVD AT COTTAGE ST,40.73476,-74.06324000000001,119|125|2|88,
